traitName,traitNameField,fieldDescription,classification,origin,shuffle,UKCategory_temp,main_category,main_category_name,classFirst,classBig,class,brainRegion,leftOrRight,dataType,focus,brain_related_traits,value_type,strata,sexed,brain2brain
22640.0.23,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.24,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.25,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.26,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.27,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.28,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.29,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.3,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.30,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.31,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.32,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.4,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.5,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.6,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.7,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.8,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22640.0.9,22640,Mixture of day and night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22641.0.0,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.1,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.10,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.11,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.12,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.13,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.2,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.3,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.4,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.5,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.6,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.7,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.8,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22641.0.9,22641,Period spent working mix of day and night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22642.0.0,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.1,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.10,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.11,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.12,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.13,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.14,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.15,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.16,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.17,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.18,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.19,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.2,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.3,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.4,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.5,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.6,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.7,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.8,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22642.0.9,22642,Usual length of each night shift during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.0,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.1,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.10,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.11,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.12,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.13,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.14,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.15,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.16,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.17,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.18,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.19,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.2,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.3,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.4,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.5,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.6,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.7,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.8,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22643.0.9,22643,Number of night shifts worked monthly during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.0,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.1,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.10,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.11,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.12,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.13,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.14,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.15,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.16,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.17,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.18,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.19,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.2,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.3,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.4,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.5,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.6,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.7,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.8,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22644.0.9,22644,Consecutive night shifts during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.0,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.1,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.10,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.11,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.12,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.13,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.14,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.15,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.16,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.17,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.18,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.19,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.2,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.3,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.4,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.5,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.6,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.7,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.8,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22645.0.9,22645,Rest days during mixed shift periods,,,,,130,Employment history,,,,,,,,,11,0,0,
22650.0.0,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.1,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.10,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.11,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.12,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.13,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.14,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.15,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.16,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.17,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.18,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.19,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.2,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.20,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.21,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.22,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.23,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.24,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.25,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.26,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.27,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.28,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.29,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.3,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.30,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.31,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.32,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.4,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.5,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.6,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.7,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.8,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22650.0.9,22650,Night shifts worked,,,,,130,Employment history,,,,,,,,,21,0,0,
22651.0.0,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.1,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.10,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.11,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.12,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.13,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.14,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.15,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.16,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.17,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.18,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.19,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.2,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.20,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.21,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
22651.0.22,22651,Period spent working night shifts,,,,,130,Employment history,,,,,,,,,31,0,0,
